UNIPROT_ID,GENE.NAME,GENE.ID,FASTA,ID,E07,E08,E09,E10,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20
P25311,Zinc-alpha-2-glycoprotein,AZGP1,ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,P25311|Zinc-alpha-2-glycoprotein|AZGP1_sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,0.504192872,0.691230695,0.96301547,-0.210249549,-0.042135717,0.545659756,-3.92542597,-0.096115275,-0.953015893,0.334141351,-1.915541229,-0.506927823,-0.611478052,-3.586153661,-5.184311959,-1.567584861,-2.461153973,-1.700217303,-1.090334548,-0.55868379,-1.026737697,-4.443893471,-0.914904148,-2.122299879,-1.333604743,-1.813964985,-1.65985468,-0.689013513,-1.575903587,-2.922886027,1.713010481,-1.696735512,-0.952188553,-1.938237392,-1.049552432,-2.505535953,-0.284893546,-2.217876205,0.856384483,-1.475145247,-0.047361659,0.247798052,0.78674264,0.082414384,0.129309068,-0.748912484,0.037653424,-2.222046863,-0.663893566,-1.349547107,0.468550846,-0.649835101,0.082747117,-1.049830176,-2.638100609,-1.436639669,0.620925772,-1.336904644,1.226923473,-2.434943201,-0.787585443,0.478218359,0.80791971,0.976145664,-2.061405702,-3.738709236,-2.151281974,-0.649025283,-0.619166307,-1.16272498,-1.033892381,-1.550933697,0.917168049,-0.439601779,-3.707762651,-4.24286579,-0.7931184,-1.528769527,0.188477701,-2.368200381,-1.269783928,-3.785346821,0.122801438,-2.784463903,-3.859054462,-4.040802108,-3.683503585,-1.060872548,-2.365736537,-3.468256184,-5.44784325,-1.774978398,-1.236154268,-0.23743873
P07360,Complement component C8 gamma chain,C8G,CO8G_HUMAN Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3,P07360|Complement component C8 gamma chain|C8G_sp|P07360|CO8G_HUMAN Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3,2.467744101,0.13733089,1.42943021,1.107818782,1.48564985,0.542656996,0.397380723,2.143378775,1.16245219,2.132333341,2.343948611,0.709372495,1.625443457,2.533997716,1.713952252,0.233034536,1.505764042,0,0.732946308,0.91926525,1.475055056,0.121804051,0.8354869,1.33571891,1.690991374,2.304493141,1.653986431,0.970154891,1.005486578,1.085474616,2.171748486,1.923275167,1.365782196,0.655758386,1.014012397,1.226744404,2.329036337,0.985194179,2.369169271,0.475091281,1.332280314,1.309009932,2.497188501,1.941396295,0.059255199,0.963818767,2.673407594,1.473040179,1.412379478,0.652035599,1.416762948,1.206936711,1.771469697,-0.101278688,1.855907689,0.869203262,3.218148189,1.131073052,2.120150948,1.327521068,1.543304302,1.549923927,0.254766916,0.757146514,0.876807033,0.875695052,1.599856646,1.638133721,0.096935459,0.628135091,0.395987962,2.295098473,1.34890255,0.168285016,0.401316795,0.701079226,1.20764389,1.111024637,2.23683473,1.177150746,-0.26805548,-0.167385167,1.241239716,0.397976145,0.369071299,-0.839649235,0.934949391,-0.300775773,0.545562943,-0.759075525,-1.265445312,-0.112986645,0.967577079,0.724948428
P07358,Complement component C8 beta chain,C8B,CO8B_HUMAN Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=3,P07358|Complement component C8 beta chain|C8B_sp|P07358|CO8B_HUMAN Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=3,1.481365392,-0.455555124,0.944935866,0.061994528,1.285576871,-0.287829495,0.475328387,1.414487559,0.962340101,1.31356848,2.056126016,0.254903532,1.080110371,1.83670849,1.22511153,-0.453818435,0.796848618,-0.101586684,0.344358579,0.671215931,0.55660133,-0.347842047,0.511600883,0.596007505,0.397015944,1.186715107,1.06681922,0.390950024,0.845649376,0.806968555,1.285955702,0.705564999,0.91576038,0.367658962,0.583285458,0.260076539,1.155132058,0.204446262,1.109616085,0.290006771,-0.028898455,0.303810104,1.979610102,1.124388292,-0.633027903,0.377548562,2.484390307,0.63921259,0.551509744,-0.417885113,1.182292024,0.709446112,1.240030985,-0.084430379,1.868141738,0.697357417,2.402475093,0.940124503,1.436976639,0.285884156,0.655238951,1.390098509,0.008419487,-0.136747315,-0.488376492,0.249976337,0.900648986,1.445459257,-1.038934154,0.10797266,-0.273852464,1.997353958,0.066377004,-0.808707775,-0.136398679,0.11735141,0.0742477,0.63522254,1.065897051,1.192999948,-0.851316973,-0.986641584,0.286711652,-0.105699124,-1.155013324,-1.166043289,-0.256762876,-0.272265971,0.107538235,-0.512900317,-1.894130185,0.195426534,0.434209809,0.704102261
P07357,Complement component C8 alpha chain,C8A,CO8A_HUMAN Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2,P07357|Complement component C8 alpha chain|C8A_sp|P07357|CO8A_HUMAN Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2,1.609630579,0.516044768,0.884748984,0.064569742,1.203419781,-0.357258533,-0.120748431,1.169592494,0.681129956,1.116315201,1.577954053,-0.391798034,1.024389773,1.596299103,1.171676877,-0.540952886,0.644163818,0.002777726,-0.431395447,0.474305259,0.55612349,-0.654455467,0.785150925,0.989611387,0.412889726,1.294545315,0.606799909,0.251549634,0.306015664,0.134675253,0.774290245,0.149660486,0.838032676,0.751235598,0.314129873,0.773039273,1.346574888,0.127441056,1.243461421,-0.037158798,0.606275819,0.517367448,1.829637759,1.247706848,-1.96947312,0.144551772,2.257454332,0.924873954,0.558037433,-0.579279759,1.117383089,0.345135486,0.818481387,-0.621936789,1.267127223,-0.035046819,2.290007196,0.731292873,1.192636033,0.79560677,0.555594186,0.475864017,-0.41030576,0.033010686,-0.174618722,0.128892688,1.030894123,1.054422005,-1.109672885,0.19180376,0.054843763,1.430698325,-0.137489238,-0.482977702,-0.189479204,-0.016257104,0,0.682443405,0.933228184,0.876007083,-0.914012132,-0.882304924,0.403169621,-0.191880361,-0.831764513,-1.401252962,-0.397841002,-0.41080471,-0.154533528,-0.652999395,-1.626407814,-0.008633748,-0.120851929,0.361580312
P10643,Complement component C7,C7,CO7_HUMAN Complement component C7 OS=Homo sapiens OX=9606 GN=C7 PE=1 SV=2,P10643|Complement component C7|C7_sp|P10643|CO7_HUMAN Complement component C7 OS=Homo sapiens OX=9606 GN=C7 PE=1 SV=2,0.791425226,-1.48432299,-0.730451008,-0.747720475,-1.390929915,-1.249289296,-0.855938488,0.227523764,-0.484056813,-0.223836553,0.682597026,-0.603817105,0.08589445,0.693251297,0.32914535,-1.178890351,-0.096853206,-1.491519487,-1.083746479,-0.523044304,-2.333356839,-1.363663238,-1.203880029,-0.403353468,-2.417941457,-1.785502544,-1.398779487,-2.589805551,-0.662274041,-0.08076985,-1.374407864,-1.594304248,-1.220278107,-1.842854035,-2.448390116,-1.165050218,0.001421462,-2.002943676,-0.394040681,0.096835552,-1.509877029,-1.808370767,0.336434748,-0.869677417,-0.915638987,-0.853353013,0.734382332,-0.543476202,-1.150576327,-2.407468497,-0.120260665,-1.563493866,-0.450229091,-4.243909438,0.925651299,-2.031933069,0.222192689,-0.317355358,1.075078383,-1.661615107,-0.083853042,-1.599701416,-2.585336938,-1.072339075,-0.708982302,-2.756034694,0.390870331,-0.116492398,1.558301085,-1.167034631,-1.606508399,-0.955244216,-2.712226868,-0.3994202,-0.861979612,-2.650215546,0.20361905,-0.599392892,-0.211293862,-1.431445541,-2.529879172,-2.724641421,-0.020623278,-0.608757402,-2.326768325,-2.544230346,-0.59636474,0.282763173,-1.413992532,-2.564856169,-4.381046382,-0.858179395,-0.65718652,-2.121876823
P13671,Complement component C6,C6,CO6_HUMAN Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3,P13671|Complement component C6|C6_sp|P13671|CO6_HUMAN Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3,0.50794696,-1.063331179,0.0575986,-2.291536406,-0.905353847,-1.785207944,-2.455686649,-0.256043302,-0.577073279,-1.034599824,0.052122547,-1.022046992,-0.008570695,0.302288551,-0.223961142,-1.460881975,-0.70592573,-2.177015741,-3.470620088,-0.538075775,-1.358920705,-2.025919555,-0.663209843,-0.397705835,-0.939988618,-0.494522828,-0.654878608,-1.475494783,-1.939603563,-2.091770939,-0.336021873,-2.103642019,-1.14572852,-1.096440866,-2.750938216,-2.336386751,-0.071948637,-1.397835042,-0.381902941,-2.353480097,-1.696228154,-1.230885625,0.688379592,-1.145436954,-1.657916171,-1.234656136,0.881627299,-1.134658944,-1.041073092,-2.666118601,0.074562383,-0.893347248,-0.294837734,-1.931798608,-1.062965551,-1.29971996,0.568129991,-1.03890085,-0.121336003,-1.07059321,-0.529333521,-0.533370161,-1.485495523,-0.53836133,-2.377325586,-1.77495518,-0.252287283,-0.551026545,-2.237189323,-1.743932561,-1.644332685,-0.652594172,-1.950267788,-1.944627358,-1.938305815,-1.919188772,-3.492576614,-1.165995299,-1.028746004,-1.064062831,-3.111628867,-2.488610316,-2.568316295,-2.347864217,-2.775752251,-2.953554325,-1.379481481,-2.176847136,-3.687998881,-4.076629698,-3.373087628,-2.665729382,-3.729973521,-1.354519263
P01031,Complement C5,C5,CO5_HUMAN Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4,P01031|Complement C5|C5_sp|P01031|CO5_HUMAN Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4,2.902102109,1.047272732,2.631917898,0.852794778,2.495650361,0.690668506,1.351629857,2.687072162,1.519477762,2.395220243,3.028586729,1.937328754,2.784495434,3.055068228,3.029394014,1.281832848,2.457875306,1.662098438,0.954539875,2.373040838,1.712116467,1.143854368,1.687799647,1.776868422,2.078892536,2.346065398,1.957496372,2.088172524,2.131322266,1.404783781,2.219066136,1.800553552,1.574207015,2.157077635,1.130612738,1.800485476,2.561045384,1.28012679,2.779033492,1.085015143,1.299635204,1.462628824,2.734572991,1.860702877,1.389728827,1.732400222,3.740681518,1.465711917,1.460951087,0.697961033,2.90049956,1.812475872,2.266619708,0.979091757,3.15400944,1.513245751,3.584009865,2.246817314,2.934020763,1.232747127,2.210413991,1.734039282,0.667990271,2.317309364,1.561601816,2.077538684,3.16009284,2.257335328,1.126716222,1.485861395,1.584433052,2.663962999,0.84952782,1.631252702,0.592604349,0.345434829,1.086050935,1.624955171,1.663707735,1.251274469,0.35491314,0.323255381,1.155612089,0.747542743,0.100746476,0.189009845,1.005943387,0.331444874,1.161187381,-0.260500544,-0.11740538,0.831499989,1.011445755,1.545700574
P0C0L5,Complement C4-B,C4B,CO4B_HUMAN Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=2,P0C0L5|Complement C4-B|C4B_sp|P0C0L5|CO4B_HUMAN Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=2,6.15266521,-1.051172881,-0.061770875,4.172311718,0.248877911,4.801222853,-0.396545585,6.643270667,4.679305709,4.912634084,1.177175351,4.319512006,2.006252566,6.545255074,0.55757389,3.987064479,0.527499663,0.485707488,3.908515226,-0.721203602,5.745783714,3.780366685,0.350674164,1.100064643,5.514348494,0.69860441,5.388651381,6.0581128,5.035851759,-0.747124488,0.99995832,4.425369146,0.391474721,-0.074099371,0.520591559,0.882311793,6.272311354,-0.079348721,6.050230857,5.032915458,-0.192051517,-0.62645407,6.11020961,6.449935961,4.77298085,5.951342461,1.676505058,-1.195253576,5.209885875,-0.045108728,5.732072758,5.217372164,6.769571016,-0.113118794,1.867698252,4.292470671,6.779216073,1.499112262,6.206695081,1.094146718,1.233790597,-0.001320825,-0.083785324,4.913624795,1.183457447,0.968890616,1.4937577,6.764602793,-2.022208191,0.370438828,0.068739833,1.973587772,-0.786224986,-0.066926888,4.4872092,-0.284207342,4.809437317,0.351681814,5.316725342,4.85183366,-0.798846835,-2.084210022,3.971950197,0.087380911,-1.016486151,-0.162533158,4.69422697,-0.864551812,0.04993886,-0.666484657,-1.194170865,-1.692049874,3.955088958,4.144237997
P0C0L4,Complement C4-A,C4A,CO4A_HUMAN Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2,P0C0L4|Complement C4-A|C4A_sp|P0C0L4|CO4A_HUMAN Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2,1.109127019,4.420168067,5.090690488,-0.436599135,5.674269515,0.18681113,4.524812316,2.148705598,-0.087094716,-0.936562551,6.212290164,0.015742737,6.646583904,1.846812159,5.660462113,-0.427018376,5.234820026,4.904194177,-2.487168177,4.920148633,0.417372057,-0.184254939,5.106856734,5.805337473,0.949565726,5.763574155,0.347366094,1.50576171,0.487323471,5.380361608,5.454767347,-0.160176593,4.899192227,5.640302734,5.223378534,5.671177826,1.246819609,4.76972031,1.020160919,0.249295945,5.163802677,4.666157185,1.611689045,1.29976518,0.738852014,1.154824073,7.185860335,6.078329197,1.183537193,4.421485161,1.898337978,0.88248435,2.393915324,4.47747758,6.681731028,-0.062299988,2.465296904,6.534321178,1.477922976,5.289476505,6.027458786,5.443711523,4.064895284,0.550289102,6.120540072,5.56641663,6.478466972,2.061520623,3.825278117,5.366580185,5.641397905,6.443321013,4.431878329,4.859997317,-0.387300391,4.121087077,0.25301362,5.747015973,0.311825634,-0.055208213,4.14430904,3.908503804,-0.220837442,5.068041445,4.789314116,4.064861236,0.0484314,4.550119977,4.996222382,3.913698831,3.623745475,3.775321519,-1.001600778,-0.170277981
P01024,Complement C3,C3,CO3_HUMAN Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2,P01024|Complement C3|C3_sp|P01024|CO3_HUMAN Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2,7.321811464,5.832097965,6.809326816,5.671273885,6.907598033,5.757247594,6.170583729,7.25990136,6.557168635,6.877461814,6.864429582,5.986680436,6.712576967,7.359193235,6.981035494,5.606358538,6.726580046,5.875876326,5.679343683,6.974026127,6.489594911,5.786414947,6.205303282,6.202026107,6.591537557,6.585104261,6.184088481,5.842695631,5.967371806,6.272205843,6.405516899,5.776162601,6.122276494,5.997809283,5.594998999,6.402823616,7.227367585,5.453401587,7.052175611,5.919930391,5.928413891,6.142743132,7.288389858,6.462545621,5.30168491,6.666012422,7.949376713,6.043711577,5.616424038,5.246729637,6.848950981,6.274965542,6.954017939,5.062111085,6.735410183,5.458900443,7.610841719,6.53281825,7.211565982,5.58560204,6.352861539,6.509465969,5.326479073,5.642561516,5.972731453,6.210091313,7.209670792,6.772335293,4.966922229,5.965577887,6.161320958,6.695719238,5.888102368,6.097321252,5.514097549,5.344292285,5.763949804,6.408195964,6.503847015,6.117707875,4.989004243,5.15248233,5.829467914,5.701465481,5.560683928,4.652600167,5.572675508,5.348642091,5.697820955,4.9293448,4.433605739,5.646371825,5.604338407,5.866828706
P06681,Complement C2,C2,CO2_HUMAN Complement C2 OS=Homo sapiens OX=9606 GN=C2 PE=1 SV=2,P06681|Complement C2|C2_sp|P06681|CO2_HUMAN Complement C2 OS=Homo sapiens OX=9606 GN=C2 PE=1 SV=2,-0.360988643,-2.035638516,-1.50847246,-2.018512112,-1.073560447,-1.511521389,-2.687070655,0.041731864,-0.74424146,-1.003438535,-0.602396877,-1.495371531,-0.871687193,-0.429572797,-2.622054894,-2.602375494,-0.731671913,-2.930211011,-2.181569572,-1.088251497,-1.538225851,-2.302135244,-1.836121775,-1.638608149,-1.573169861,-1.926119187,-1.910169345,-2.02678517,-1.418479754,-1.539561467,-0.49816178,-1.511923296,-1.340540508,-1.537114703,-1.892146406,-2.51848059,-0.082351719,-1.308914331,0.076394392,-1.23463528,-1.887560435,-1.688230132,-0.101155627,-1.416120025,-3.331895892,-1.012585805,0.519641386,-2.969608338,-1.756790722,-2.590007192,-1.041441749,-1.412188031,-1.657676797,-3.045602495,-2.741478954,-2.058428711,0.12852939,-2.355803898,0.497789081,-1.564119914,-1.374995969,-0.984313663,-2.011993842,-0.537408689,-1.652362025,-3.003883889,-1.043314065,-0.802484909,-2.736527817,-1.736896454,-1.616407415,-0.986436036,-2.307147128,-1.018134898,-3.085609905,-3.395910917,-3.204921553,-1.054484755,-1.36084379,-2.286226945,-3.606693627,-3.074966489,-1.366317509,-2.115389527,-3.957952888,-4.796226351,-2.783900176,-2.194532608,-3.037478428,-3.880898293,-3.741138359,-1.938574349,-2.633040433,-2.083214861
P09871,Complement C1s subcomponent,C1S,C1S_HUMAN Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1,P09871|Complement C1s subcomponent|C1S_sp|P09871|C1S_HUMAN Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1,1.263001084,-1.093434682,1.65792476,-0.588343982,0.647515245,-1.141850513,-1.787903488,1.821554189,0.836090005,0.427745751,0.736172463,-1.045444926,0.680262827,1.277476509,-0.261872112,-0.999171879,-0.648737945,-1.559934799,-1.500831516,-0.547550602,-1.089950755,-1.216246361,-0.566750718,0.276816107,-0.508514396,-0.530127168,-0.657031743,-0.636923622,-0.832372582,-0.482925603,0.676471566,-1.290354811,0.414951081,-0.486492443,0.252687031,-0.038685033,0.016167747,-0.956758308,0.358158121,-0.145742071,0.142276221,0.140445723,1.497460307,-0.476160452,-0.038395925,1.400059092,1.517635976,-0.002866376,0.844859441,-0.800411854,0.133231206,-0.532906771,1.141982213,-1.474567573,0.806637691,-0.105029395,2.221161128,-0.032588037,1.480311029,-0.886586742,0.427713463,0,-0.434189226,1.200032989,-0.410875264,-1.740342296,0.435427234,0.454403991,-0.967701124,-0.578805616,0.038031096,3.131307763,-1.794204501,0.622496043,-0.974941885,-1.996726649,-0.650271207,-0.272485407,0.947108367,0.798701902,-2.06575908,-1.561052954,0.167815578,-0.920052177,-1.685421169,-1.568213848,0.403447946,-0.835478888,-0.415831552,-2.65966537,-2.462775719,-2.02640845,-1.011729293,-0.356965028
P00736,Complement C1r subcomponent,C1R,C1R_HUMAN Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=2,P00736|Complement C1r subcomponent|C1R_sp|P00736|C1R_HUMAN Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=2,2.713280453,1.384331278,3.476537012,-0.049056528,3.663391477,2.038646569,1.956583481,4.37997597,1.823234136,1.326247101,2.816670118,0.364917724,2.587126306,3.45910071,1.235248267,1.973112742,1.349473283,-0.000148296,-0.300769404,1.792410235,2.479093747,2.26430134,2.081480421,3.360736351,3.163544041,1.435423277,2.435690925,2.128007635,3.048482077,2.888406787,2.34573794,1.279742713,2.79311275,3.936777789,3.677924467,2.431640519,2.044139041,2.007439406,2.791835261,2.331567148,3.101013415,3.696883701,3.973092257,3.02189641,2.786969691,3.746974192,4.390495164,2.361184571,3.796290427,2.849588103,3.424166414,2.410526848,3.781074913,1.970011382,3.666782069,4.101456144,5.473156309,3.23127687,4.432694053,2.125600396,5.226977023,2.935546805,1.050052003,1.678245048,2.864820486,1.980004995,4.1506199,3.561047986,1.412791803,2.632373328,2.531361431,5.016616651,0.539049745,2.175867972,1.420563255,0.190623993,0.611599097,3.172086163,2.332912125,1.729685184,0.489381373,0.625186215,1.697278294,2.595611338,2.000879507,0.741469115,2.133446933,0.847034165,2.524632876,1.272407401,1.886689026,1.290469801,1.835876413,2.42061937
P02747,Complement C1q subcomponent subunit C,C1QC,C1QC_HUMAN Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3,P02747|Complement C1q subcomponent subunit C|C1QC_sp|P02747|C1QC_HUMAN Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3,4.55649331,4.204102171,4.223585758,3.419189354,4.140504334,2.625836567,3.686941474,4.205112823,3.932601775,4.191357441,4.162309547,2.971624877,4.188660741,4.354055953,2.551265162,3.818571894,4.266282784,3.075700259,2.895211558,3.731007876,3.504268385,3.081528093,4.567647958,3.477349964,3.438930169,3.152829209,2.842514921,3.39790378,3.570531645,3.608700535,4.175190157,3.55101709,3.764472418,4.312949112,4.371271419,4.013859098,4.257523831,2.960678805,4.112532738,3.680645502,4.306259137,2.797047863,4.681780344,3.765332388,5.276972652,4.074920128,4.100963595,4.317191377,3.718386641,4.029701975,4.621917252,3.359998296,4.473878629,2.659052551,5.506507783,1.641796209,4.122710211,4.159465531,4.417874943,3.612062409,3.935331247,4.099594611,2.826204392,4.197154249,3.898716649,4.900524553,5.168410352,4.405997826,5.507706427,3.611646968,3.108243643,2.957086497,4.322749279,3.124639371,3.89990572,3.635887876,4.258151163,2.923258559,5.030817691,3.818203239,2.710652764,2.915040721,3.614797926,4.016716628,3.73639597,2.605302,5.396770719,3.125187534,4.180782883,3.153551194,3.206343885,2.863905342,3.506200287,3.931831782
P02746,Complement C1q subcomponent subunit B,C1QB,C1QB_HUMAN Complement C1q subcomponent subunit B OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=3,P02746|Complement C1q subcomponent subunit B|C1QB_sp|P02746|C1QB_HUMAN Complement C1q subcomponent subunit B OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=3,5.163602264,4.194481147,4.935455573,4.290239104,4.465375705,3.291012947,3.943720199,4.699344206,4.60623564,4.614559399,4.629654383,3.86518306,4.833757364,4.86131253,3.183166886,4.368156119,4.901670203,3.450079442,3.746693333,4.201130975,3.985628896,3.469562973,4.773628272,4.550085991,4.34847258,3.472470884,3.317022019,4.055285005,3.875672379,3.607668119,4.120335913,3.648609495,4.063254989,4.651229412,4.416432731,4.159314209,4.568523072,3.319841381,4.370851461,4.049021919,4.628978772,3.301616583,5.199115289,4.20299794,5.440517828,4.701437769,4.661494321,4.708236625,4.011064229,3.678844644,4.887805793,4.026000764,4.957033047,3.334501457,5.531663065,2.022842705,4.576018932,4.78328644,4.650483838,4.029931243,4.164523561,4.414713301,3.425837406,5.09473408,4.125598985,5.644749693,5.478182276,5.007243664,5.881195213,4.420496089,4.020028626,3.783910976,4.430785842,3.414876146,4.185089181,4.392187638,4.286412682,3.943431491,5.27945109,4.277008335,3.629626791,3.553584056,4.174690528,3.666549184,4.245962717,2.968506274,6.037322649,3.611511557,4.141442304,3.564715435,3.704929083,3.923224647,4.213449269,4.450469367
P02745,Complement C1q subcomponent subunit A,C1QA,C1QA_HUMAN Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2,P02745|Complement C1q subcomponent subunit A|C1QA_sp|P02745|C1QA_HUMAN Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2,3.929198257,3.641324104,3.788079815,3.729403447,3.608286317,1.453205197,3.006553552,3.839469708,3.355251401,3.43939202,3.276588481,3.016951277,3.511646415,3.828889249,2.096588702,3.188938594,3.671685723,1.906643428,2.881260084,3.174604924,2.501851239,2.472110882,3.149135612,3.298272264,2.686137123,2.486312436,1.550696627,2.704757516,2.764875637,1.92095324,2.514323074,2.366839862,1.651459517,3.786581265,2.472442492,2.393250175,2.935363474,2.240827124,2.914281919,2.941308362,3.362898597,2.224529235,3.544548176,3.386259388,4.925539144,3.394838943,3.230450486,2.670536554,2.782962608,2.877918067,2.950186385,2.805135273,4.098929369,1.53184733,4.373678284,0.693217504,3.417563553,2.074323255,4.084527039,2.367466581,2.814968657,3.131285533,2.166000729,4.500380202,3.455767227,4.089494981,4.059057954,3.798818509,5.083465203,3.411461353,2.874709712,3.221703038,3.550348641,2.486642434,3.001960918,2.586547849,3.104810396,2.616809793,4.220479304,3.295033161,2.261704762,2.596621412,3.105762219,2.982879922,3.195610481,2.408251457,5.127512455,2.848382045,3.414506869,2.539266774,2.869174785,2.741595698,3.20162834,3.410891333
Q9BWP8,Collectin-11,COLEC11,COL11_HUMAN Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1,Q9BWP8|Collectin-11|COLEC11_sp|Q9BWP8|COL11_HUMAN Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1,-0.115402801,-0.785638486,-0.870162301,-2.270833101,-2.135798086,-0.95631176,-4.193907696,-0.647599384,-3.418993326,-2.353477337,0.115944465,-2.444251198,-2.359740142,-1.503874283,-4.966789699,0.351419345,-1.757381445,-4.871299237,-2.63621248,-1.945292673,-2.176753727,-4.265441105,-3.501979185,-1.183176682,-2.018514078,-6.98536986,-2.888921435,-2.271514076,-3.645346917,-2.505194726,-3.451534164,-2.431533477,-3.040632109,-1.706755041,-3.839928419,-0.237769722,-1.685706858,-2.510675366,-3.802795297,-1.664115099,-0.513591647,-2.780266458,-0.949253841,-2.154453679,-2.62957409,-1.228976834,0,-2.381323294,-2.303032715,-2.101803584,-1.264596591,-2.700300469,-0.295405237,-4.27861579,-1.002110965,-2.581495409,-1.06831364,-2.013294724,-2.872815372,-1.499281474,-1.924738814,-4.572900042,-2.764824356,-0.654831551,-2.60840623,-1.876592704,-1.653348962,-1.128014135,-1.084539549,-2.681367924,-1.110527458,-0.879558246,-2.615949646,-2.495037396,-2.887696678,-2.472040559,-1.64341924,-2.222464516,-3.231100922,-2.099520073,-0.915046008,0.860025446,-1.013128425,-1.535599547,-3.758681119,-2.943749457,-0.005141222,-3.602665044,-2.241117426,-2.416327623,1.054817963,-1.938945609,-2.441606905,-1.477071816
P05160,Coagulation factor XIII B chain,F13B,F13B_HUMAN Coagulation factor XIII B chain OS=Homo sapiens OX=9606 GN=F13B PE=1 SV=3,P05160|Coagulation factor XIII B chain|F13B_sp|P05160|F13B_HUMAN Coagulation factor XIII B chain OS=Homo sapiens OX=9606 GN=F13B PE=1 SV=3,-1.999626846,-3.463694276,-4.933753199,-5.065904425,-1.991477051,-3.761132464,-2.046941871,-1.542322624,-2.558187217,-1.53892454,-3.841690225,-2.859798801,-2.554121082,-2.843823443,-2.435380583,-2.018984778,-2.732153317,-2.179969333,-2.793719133,-1.151731777,-1.691635567,-5.278553705,-2.582918438,-3.627030317,-2.030178052,-2.523175179,-1.94657709,-2.232809976,-2.965948254,-3.833054745,-4.029355609,-2.55177428,-7.273010534,-0.790913819,-5.81368925,-2.056425775,-1.030435328,-2.542748557,-1.013204842,-1.457758172,-3.494482824,-4.472799409,-4.709335403,-1.605183684,-4.940880307,-4.441204912,-2.478848179,-4.18159122,-4.51263662,-3.252367213,-3.591066335,-2.708140067,-0.703364947,-3.02593832,-1.877797859,-1.700701747,-2.074999558,-1.092134598,-1.103718091,-2.276182993,-2.047626442,-2.459738131,-4.385836052,-1.91439211,-4.019856738,-2.750576825,-2.0202973,-3.146297584,-3.988840312,-1.825495406,-2.473672417,-1.438074623,-2.748151556,-3.687836923,-1.494247828,-3.347619173,-2.485807835,-3.369193759,-0.954060934,-1.964639802,-3.479595952,-2.904149884,-2.049605473,-2.957096964,-3.033859728,-3.056304721,-1.670281531,-3.092392146,-2.947512369,-3.710738928,-3.902195132,-3.107922025,-2.851526058,-2.662367859
