AccessionsID,ProteinAccessions,Qvalue,Genes,ProteinDescriptions,ProteinNames,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,NC1,NC2,NC3
P08581,P08581,0.021314643,MET,Hepatocyte growth factor receptor,MET_HUMAN,1.060349049,0.987779273,0.697533502,1.602010367,-1.035360096,0.010941481,-6.293487117,-3.129194829,-5.204425208,-4.794897287,-0.347330565,-4.890026401,-3.021343319
P08603,P08603,0.000324916,CFH,Complement factor H,CFAH_HUMAN,3.047386909,2.659368099,2.69974497,3.22612793,2.291394103,2.728957942,2.358499649,3.472005543,2.462193899,3.024255826,2.316813352,1.915898806,2.503963812
P08637,P08637,0.035869511,FCGR3A,Low affinity immunoglobulin gamma Fc region receptor III-A,FCG3A_HUMAN,-2.571816125,-2.638316751,-1.86781805,-1.278877992,-0.401541193,-0.543118503,-0.557858609,-5.849289227,-2.477335644,-3.528793109,-4.776531859,-3.69275555,-2.921712573
P08670,P08670,0.000967407,VIM,Vimentin,VIME_HUMAN,-6.047419768,-6.049796351,-5.559122773,-5.359745677,-2.147459343,-2.607319354,-2.664028601,-3.360807676,-3.651859864,-1.79237476,-7.184602937,-5.170582585,-5.510388359
P08686,P08686,0.115364608,CYP21A2,Steroid 21-hydroxylase,CP21A_HUMAN,1.107394085,-0.151466596,0.612367315,0.024696198,-5.820771142,-1.86039003,0.414977774,-0.142511129,0.664070218,-0.622587439,-1.761424021,-0.995351892,-2.12386004
P08697,P08697,0.000967407,SERPINF2,Alpha-2-antiplasmin,A2AP_HUMAN,-0.876211748,-1.111397557,-1.217345309,-0.326277981,0.190565024,-0.280322427,-1.61546476,-0.872283367,-1.328381539,-0.646720481,-1.392828603,-1.516212114,-1.466006442
P08709,P08709,0.140718595,F7,Coagulation factor VII,FA7_HUMAN,-3.939571797,-5.972587357,-4.101196441,-1.249048704,-2.694610154,-3.805027504,-1.4054312,-1.168934044,-3.774685403,-3.14723693,-6.358213419,-4.290234928,-3.468257577
P08727,P08727,0.104341213,KRT19,"Keratin, type I cytoskeletal 19",K1C19_HUMAN,-5.933561518,-4.273151894,-3.081532372,-2.020418013,-7.485217375,-4.64596907,-3.072955396,-3.93935699,-1.788361035,-5.63382304,-7.184602937,-7.211621565,-3.170956006
P08779,P08779,0.059238586,KRT16,"Keratin, type I cytoskeletal 16",K1C16_HUMAN,-3.939571797,-5.469497108,-2.670864741,-4.667452587,-1.057784892,-0.942138568,-3.157991975,-3.903840842,-4.920141031,-1.877949579,-1.304794946,-2.498920168,-2.655535301
P09172,P09172,0.074295384,DBH,Dopamine beta-hydroxylase,DOPO_HUMAN,-2.496118523,-1.551542304,-1.051545845,-2.458863203,0.333515482,-0.835514633,-0.987390742,-1.177081275,-0.688834317,0.362600631,0.28772078,0.294077776,1.83572767
P09211,P09211,0.0315806,GSTP1,Glutathione S-transferase P,GSTP1_HUMAN,2.963234256,1.734240323,1.675809971,1.438830958,0.565536331,1.060873954,0.066592917,0.028441045,0.561572273,-1.472849903,-1.437669442,0.209230486,0.499691734
P09467,P09467,0.019690281,FBP1,"Fructose-1,6-bisphosphatase 1",F16P1_HUMAN,-4.582728832,-5.469497108,-5.039805317,-3.405296174,-3.53686151,-1.532040304,-3.321242123,-1.619103427,-4.994018804,-6.108858508,-4.364845379,-7.316599319,-5.514179274
P09486,P09486,0.066322402,SPARC,SPARC,SPRC_HUMAN,-3.939571797,-4.291742384,-4.923365064,-2.364573959,-0.78707337,-2.525987377,-2.342755794,-3.231940965,-2.991910861,-0.674605779,-6.133511212,-3.06419672,-3.907333889
P09871,P09871,6.58E-05,C1S,Complement C1s subcomponent,C1S_HUMAN,1.667767354,1.243291431,1.685698011,1.768329213,2.26768451,2.337553528,1.116957067,1.694662398,0.803595069,1.310805025,0.727944352,-0.354539897,0.864831239
P09960,P09960,0.05165799,LTA4H,Leukotriene A-4 hydrolase,LKHA4_HUMAN,-2.135250762,-2.734742435,-0.010913873,-2.772008581,-3.396140625,-2.688130948,-3.792036333,-1.903347273,-3.886875513,-5.63382304,-4.256982583,-7.316599319,-7.479253779
P0C0L4,P0C0L4,0.004480666,C4A,Complement C4-A,CO4A_HUMAN,2.612689756,2.246683669,2.872100996,3.880857823,3.014980538,2.907890407,3.105384104,3.754760936,3.011609288,2.34288599,2.696027537,3.415780191,2.289968384
P0C0L5,P0C0L5,3.30E-06,C4B,Complement C4-B,CO4B_HUMAN,3.884283419,3.342053008,3.984021329,4.821871109,3.336962924,2.661349756,2.821480465,3.810487737,2.548485828,2.559788947,2.566734042,2.633941727,2.111983982
P0CAT3,P0CAT3,0.010820033,TLX1NB,Putative TLX1 neighbor protein,TLXNB_HUMAN,-2.115239207,-2.116044162,-3.104444983,-3.139609961,-1.277533831,-0.835514633,-4.685443293,-2.971132894,-2.750453005,-1.695114192,0,-3.066072223,-2.655535301
P0CG47,P0CG47;P0CG48;P62979;P62987,0.021314643,UBB;UBC;RPS27A;UBA52,Polyubiquitin-B;Polyubiquitin-C;Ubiquitin-40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40,UBB_HUMAN;UBC_HUMAN;RS27A_HUMAN;RL40_HUMAN,-2.583485415,-1.254095393,-2.33684522,-0.111339565,5.183998484,7.829434851,8.613565664,-1.321987089,-0.967670401,0.2205472,-1.603418965,1.465639568,0.289656268
P0DJI8,P0DJI8,0.002901633,SAA1,Serum amyloid A-1 protein,SAA1_HUMAN,2.34545195,-0.957433536,2.329984259,2.96176433,4.965076555,5.118637482,0.983105118,1.376707881,0.320965939,1.188724839,-3.278489309,-1.443539953,-2.745490365
P0DJI9,P0DJI9,0.004003911,SAA2,Serum amyloid A-2 protein,SAA2_HUMAN,0.068292932,1.080287185,-0.009736824,-1.475042441,3.771366397,3.059895228,-2.483091853,-1.20543319,0.862762031,-0.46787867,2.039096324,0.081827731,0.580873898
P0DMV8,P0DMV8;P0DMV9,0.041859053,HSPA1A;HSPA1B,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HS71A_HUMAN;HS71B_HUMAN,-5.868321193,-3.534884466,-5.492834067,-2.821752362,-4.379711562,-3.428991829,-3.072955396,-3.192870321,-4.920141031,-1.146610087,-6.358213419,-7.316599319,-5.92036451
P0DOX2,P0DOX2,8.76E-11,,Immunoglobulin alpha-2 heavy chain,IGA2_HUMAN,4.523027063,4.748203357,3.972374582,4.243646602,1.094540812,1.888498721,2.379424947,1.703557825,3.378112248,3.671226524,2.817924545,2.134261902,3.325111691
P0DOX3,P0DOX3,0.002463463,,Immunoglobulin delta heavy chain,IGD_HUMAN,3.280663745,2.425426426,0.793639264,1.802419354,3.838868973,3.522419525,0.630702003,-0.989683713,0.319759668,-0.350639361,-0.189450296,-0.356708092,-3.8055052
P0DOX4,P0DOX4,0.009175146,,Immunoglobulin epsilon heavy chain,IGE_HUMAN,3.473703378,4.108507823,2.631431815,3.417407887,1.402603951,2.038471225,2.185181586,3.446485645,2.728396728,3.062119295,2.495633846,1.830785648,2.576009219
P0DOX5,P0DOX5,8.50E-07,,Immunoglobulin gamma-1 heavy chain,IGG1_HUMAN,6.854461936,6.672771397,6.142981241,6.577278892,5.158916183,6.451721699,5.961131811,6.883472334,6.590996255,6.713832899,6.138968626,5.603444521,6.291293783
P0DOX6,P0DOX6,3.85E-05,,Immunoglobulin mu heavy chain,IGM_HUMAN,4.327993936,5.172830266,5.354985951,5.252263152,5.947716449,5.150821777,5.004299848,5.253949901,4.573980487,4.708526109,5.322165168,4.360713444,4.980554496
P0DOX7,P0DOX7,1.13E-06,,Immunoglobulin kappa light chain,IGK_HUMAN,6.418919605,6.64632256,6.481554953,6.084893324,6.054391475,6.352273916,6.632793983,7.266940457,6.765085338,6.911735982,6.747622837,5.947936037,6.454854152
P0DOX8,P0DOX8,1.66E-06,,Immunoglobulin lambda-1 light chain,IGL1_HUMAN,7.172382179,7.547453867,6.986700078,7.002165123,7.004532577,6.952702866,7.512363713,7.646605101,7.233353784,7.276446842,7.35939275,7.44139639,7.21659562
P0DOY3,P0DOY3,0.006167003,IGLC3,Immunoglobulin lambda constant 3,IGLC3_HUMAN,8.300951841,7.552670751,8.144278052,7.842170776,5.90190448,7.192244717,8.273311047,7.604878058,7.957568074,8.290558611,7.392981485,7.611633789,7.843284187
P0DP01,P0DP01,0.059584434,IGHV1-8,Immunoglobulin heavy variable 1-8,HV108_HUMAN,-1.309541231,-2.514269001,-2.250906608,-5.341392631,-5.11017555,-4.6245811,-4.168103975,0.040303825,-3.382163173,-2.818619868,0,-1.424371631,-0.501609898
P0DP08,P0DP08,0.099997122,IGHV4-38-2,Immunoglobulin heavy variable 4-38-2,HVD82_HUMAN,-0.876211748,-3.119448476,-1.611435669,-2.523212127,-5.579350302,-2.449060365,-3.804580149,-1.401560113,-1.122518972,-3.730160301,-3.783872294,-3.06419672,-0.590069225
P0DP23,P0DP23;P0DP24;P0DP25,0.088999973,CALM1;CALM2;CALM3,Calmodulin-1;Calmodulin-2;Calmodulin-3,CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN,-4.948671277,-3.616867163,-4.520579508,-2.114399152,-2.66141403,-0.668982662,-0.535401168,-1.450102353,-0.549275765,-0.606817454,-4.776531859,-3.466689697,-1.868105252
P10451,P10451,0.00691592,SPP1,Osteopontin,OSTP_HUMAN,-1.221357088,-1.298569763,-0.897507838,-1.63712018,-1.277533831,-1.483324057,1.409998358,-0.267849911,-0.638975165,-0.087215428,-1.761424021,-2.276613472,0.2126081
P10586,P10586,0.186781243,PTPRF,Receptor-type tyrosine-protein phosphatase F,PTPRF_HUMAN,-0.765995873,0.907432624,-0.202498482,-0.111339565,-2.408936994,-1.443244522,-3.271624216,-2.596787586,-5.710089562,-0.925249151,-3.734481157,-3.025706606,-4.499047093
P10643,P10643,1.59E-07,C7,Complement component C7,CO7_HUMAN,0.802709949,0.411985013,0.476220373,0.652306024,-0.653746006,0.490463927,-0.26201188,0.683235497,-0.174920943,0.247057633,-0.19313862,-1.299149629,-0.182905109
P10645,P10645,0.171606061,CHGA,Chromogranin-A,CMGA_HUMAN,-0.784155706,-0.970515008,0.091115682,2.200985412,-1.327064448,0.093686484,0.330745572,-0.267849911,3.162359753,-0.596754776,-4.461002043,-3.471707947,-4.499047093
P10646,P10646,0.168296177,TFPI,Tissue factor pathway inhibitor,TFPI1_HUMAN,-1.210337665,-3.458018192,-6.863858611,-4.28907832,-3.953171967,-0.165033788,-1.56877748,-3.802824821,-4.825747996,-4.719731904,-5.491502687,-6.342176119,-7.451356739
P10909,P10909,0.00104452,CLU,Clusterin,CLUS_HUMAN,2.377098849,3.09857293,2.799504392,3.057030935,1.710180062,1.90705989,1.678392242,2.551125245,2.188967668,2.497792064,2.369204249,1.852800847,1.648937572
P11021,P11021,0.01071029,HSPA5,Endoplasmic reticulum chaperone BiP,BIP_HUMAN,-3.587980245,-4.319273132,-0.730820568,-3.981030235,-5.275211387,-1.513307882,-3.157991975,-1.60338215,-3.172361571,-5.335457366,-2.55256574,-4.46031136,-5.467319936
P11047,P11047,0.048664793,LAMC1,Laminin subunit gamma-1,LAMC1_HUMAN,-5.902405044,-5.201451405,0.421155884,-7.57488744,-4.039161483,-3.832242015,-6.360832096,-5.465184217,-1.79360959,-2.726077734,-2.999769191,-1.800498376,-0.241155379
P11142,P11142,0.011075826,HSPA8,Heat shock cognate 71 kDa protein,HSP7C_HUMAN,-5.933561518,-5.687576104,-5.567005507,-4.846493318,-3.953171967,-3.428991829,-4.108285875,-3.563841881,-4.516852157,-3.28792829,-5.785889352,-4.890026401,-3.468257577
P11226,P11226,0.011012293,MBL2,Mannose-binding protein C,MBL2_HUMAN,-3.012499925,-3.419067125,-1.749432382,-3.647476543,-3.396140625,-0.459728966,-2.994804431,-2.971132894,-0.970408225,-3.182872385,-4.776531859,-3.166684128,-1.868105252
P11597,P11597,0.010453522,CETP,Cholesteryl ester transfer protein,CETP_HUMAN,0.614214494,-4.111761419,-2.823311941,-2.195444968,-2.911470977,-2.441966236,-2.017649148,-0.002457622,-1.551687445,-2.139479754,-3.076237606,-4.136598596,-1.22704121
P11717,P11717,0.063718025,IGF2R,Cation-independent mannose-6-phosphate receptor,MPRI_HUMAN,-5.994415218,-3.724381005,-6.117035249,-4.308002308,-4.020255091,-3.31834433,-4.445508647,-5.593868756,-5.400237485,-3.730160301,-6.788910366,-8.190551249,-7.173123681
P11766,P11766,0.099997122,ADH5,Alcohol dehydrogenase class-3,ADHX_HUMAN,-5.011180769,-4.265542275,-2.91861369,-6.837212365,-7.969378758,-4.882815821,-4.685443293,-6.013831764,-0.970408225,-4.239904401,-4.361704395,-3.06419672,-2.427681158
P12109,P12109,0.150361298,COL6A1,Collagen alpha-1(VI) chain,CO6A1_HUMAN,-5.123403982,-4.42853937,-5.559122773,-4.667452587,-5.115573509,-3.428991829,-5.421436719,-5.684029991,-3.964930081,-4.719731904,-7.184602937,-4.775725049,-7.108624405
P12111,P12111,0.097858996,COL6A3,Collagen alpha-3(VI) chain,CO6A3_HUMAN,-3.939571797,-4.329105983,-4.274082421,-3.560801006,-4.020255091,-2.621904662,-6.360832096,-5.763993521,-4.309021968,-3.918938635,-7.184602937,-7.211621565,-3.170956006
P12259,P12259,1.01E-05,F5,Coagulation factor V,FA5_HUMAN,-0.784155706,-0.78124625,-1.485968072,-1.012481053,-0.260658685,-0.684718968,-0.510991689,-0.202241689,-0.808731405,-0.093500946,-0.667302524,-1.050278207,-0.592563242
P12318,P12318,0.056939476,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,FCG2A_HUMAN,-4.152035807,-5.531790236,-2.934859379,-1.704026746,-5.605694409,-6.193599854,-6.021526777,-6.733359757,-4.000479598,-3.477190391,-7.507775134,-6.342176119,-8.428813873
P12814,P12814,0.097157004,ACTN1,Alpha-actinin-1,ACTN1_HUMAN,-3.497580439,0.662911853,-0.127270488,-1.881760591,-4.020255091,-5.503845743,-5.175815524,-5.972035523,-5.16184186,-3.181238761,-1.445166083,-2.113568063,-2.36204037
P12821,P12821,0.12551729,ACE,Angiotensin-converting enzyme,ACE_HUMAN,-5.47460966,-5.687576104,-5.574826435,-5.182561012,-5.275236511,-6.193599854,-4.263466818,-4.972588539,-3.51346325,-4.938583679,-4.364845379,-4.290234928,-4.248962178
P12883,P12883;P13533,0.069926035,MYH7;MYH6,Myosin-7;Myosin-6,MYH7_HUMAN;MYH6_HUMAN,-6.340565481,-4.265542275,-2.934859379,-6.908361445,-6.751084543,-4.882815821,-6.003706306,-5.582873205,-5.400237485,-5.259577911,-4.373495393,-5.170582585,-3.911726965
P12955,P12955,0.146043001,PEPD,Xaa-Pro dipeptidase,PEPD_HUMAN,-2.520793817,-3.548460571,-4.376895476,-6.750681178,-4.811893986,-3.553689444,-4.798334076,-2.333067187,-5.027717517,-5.259577911,-5.771357058,-4.018697906,-0.857387924
P13473,P13473,0.011061138,LAMP2,Lysosome-associated membrane glycoprotein 2,LAMP2_HUMAN,-1.361510277,-1.236575047,-1.20540601,-1.533146468,-3.69595628,-2.884033794,-2.863398834,-2.015226782,-2.505964832,-1.695872259,-2.970604949,-3.320636381,-2.865453779
P13489,P13489,0.197720379,RNH1,Ribonuclease inhibitor,RINI_HUMAN,-1.581847392,-0.860484893,-0.468114017,1.608383887,-1.914941599,-1.443244522,-1.18901473,-0.925561588,1.063551899,-1.895989472,-0.817327086,-0.761163581,-0.48887861
P13497,P13497,0.157541719,BMP1,Bone morphogenetic protein 1,BMP1_HUMAN,0.174667053,1.431473775,2.329984259,0.210621896,0.000682605,0.379588535,-2.464815649,2.586256672,-0.31025351,1.62427133,0.105889328,-0.112703484,0.039660765
P13598,P13598,0.077383083,ICAM2,Intercellular adhesion molecule 2,ICAM2_HUMAN,-7.066485226,-4.265542275,-5.157560976,-3.677692668,-7.485217375,-7.269546344,-7.247150623,-6.118824587,-5.425602744,-5.741636278,-7.184602937,-8.534204446,-7.023684008
P13645,P13645,0.002304057,KRT10,"Keratin, type I cytoskeletal 10",K1C10_HUMAN,-0.645595294,-0.230981777,0.84396187,0.579722191,-1.193937995,0.196963136,-0.497382614,0.129542996,3.471255923,0.293908082,0.349045562,-0.093229965,-0.922025157
P13647,P13647,0.006012432,KRT5,"Keratin, type II cytoskeletal 5",K2C5_HUMAN,-5.226832525,-4.534077474,-2.396169673,-2.835344147,-1.875486073,-3.805027504,-1.25942911,-1.503639463,0.153216045,0.88532804,-3.476048814,-1.647148467,-1.058887353
P13671,P13671,0.000217546,C6,Complement component C6,CO6_HUMAN,1.183543576,0.861131834,0.956106909,1.492335799,1.049713738,1.000062537,0.725936938,1.598766631,0.492071208,0.472173313,0.689200276,-0.054998737,0.795901574
P13688,P13688,0.160562987,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,CEAM1_HUMAN,0.263430463,-0.674894819,-4.376895476,-3.801056698,-4.309809609,-3.695699852,-2.385437127,-1.401560113,-3.658046349,-7.181971109,-2.420558219,-3.320636381,-3.87359356
P13796,P13796,0.001661903,LCP1,Plastin-2,PLSL_HUMAN,-2.511820123,-3.779540987,-4.376895476,-3.376806421,-2.058739263,-0.668982662,-7.68049629,0.35987257,-5.027717517,-2.962711718,-4.433658216,-7.316599319,-3.170956006
P13797,P13797,0.097710064,PLS3,Plastin-3,PLST_HUMAN,-1.309541231,-0.441921538,-0.377411997,-3.399473896,-5.820771142,-6.297026753,-6.995059647,-6.229128671,-4.825747996,-7.281828775,-1.218423209,-3.06419672,-1.457686583
P13798,P13798,0.060047528,APEH,Acylamino-acid-releasing enzyme,ACPH_HUMAN,-4.173402913,-3.530955467,-4.079570199,-3.875806446,-3.251866274,-0.937399056,-1.036212375,-2.015226782,-1.193544077,-4.00526161,-2.420558219,-2.578346952,-2.264483477
P14151,P14151,0.017953767,SELL,L-selectin,LYAM1_HUMAN,-1.558589432,-1.964974829,-2.156838815,-1.689358483,-2.66141403,-2.338113831,-2.415756076,-2.826498193,-2.659986907,-1.537231336,-3.476048814,-3.251490273,-2.126377799
P14174,P14174,0.03815164,MIF,Macrophage migration inhibitory factor,MIF_HUMAN,-1.288015942,-3.616867163,-1.347935503,-0.390176848,-2.924292602,-2.750656472,-1.243771219,-5.849289227,-0.583360089,-2.259520536,-4.731302675,-2.249704964,-1.504266249
P14543,P14543,0.017023604,NID1,Nidogen-1,NID1_HUMAN,-4.282611455,-5.201451405,-3.600372667,-3.701554111,-3.423813929,-4.253288137,-2.385437127,0.713959135,-4.994018804,-2.1687756,-3.693936399,-4.018697906,-4.278722506
P14618,P14618,0.110322088,PKM,Pyruvate kinase PKM,KPYM_HUMAN,-0.885988807,-2.827981475,-0.111224716,-1.436288557,-1.998034664,-4.262137165,-0.557858609,-0.282348645,-0.074563596,0.419729987,0.008958241,1.852800847,2.214423822
P14625,P14625,0.020832352,HSP90B1,Endoplasmin,ENPL_HUMAN,-2.874917765,-0.586348993,-3.605818125,-3.139609961,-3.676677718,-3.954602234,-5.197511401,-2.117850182,-5.027717517,-3.342916424,-2.970604949,-3.666310469,-1.145201875
P14780,P14780,0.039602728,MMP9,Matrix metalloproteinase-9,MMP9_HUMAN,-4.808149201,-3.119448476,-0.060312552,-5.909142188,-5.159598629,-3.832242015,-2.142002946,-0.176828125,-1.251960883,-3.054983428,-2.711087205,-0.605207351,2.503929494
P14923,P14923;P35222,0.136126507,JUP;CTNNB1,Junction plakoglobin;Catenin beta-1,PLAK_HUMAN;CTNB1_HUMAN,1.365479827,3.081521817,0.84396187,-0.648698675,2.00515838,0.789668252,-4.228319613,-4.032315147,-5.16184186,-2.833739862,1.533618536,-1.52651116,0.2126081
P15085,P15085,0.052751978,CPA1,Carboxypeptidase A1,CBPA1_HUMAN,-0.508544781,-3.732475841,-2.138634601,-5.182561012,-3.556331742,-1.598133798,-4.897937781,-3.124963742,-5.16184186,-4.239904401,-2.996886416,-3.810842661,-3.87359356
P15144,P15144,0.025642682,ANPEP,Aminopeptidase N,AMPN_HUMAN,-3.304602756,-7.059074884,-4.604542042,-5.425423969,-2.966252672,-3.537906506,-2.863398834,-0.50118145,-3.51346325,-3.039035367,-7.321768848,-4.890026401,-4.578577146
P15153,P15153;P60763;P63000,0.133319094,RAC2;RAC3;RAC1,Ras-related C3 botulinum toxin substrate 2;Ras-related C3 botulinum toxin substrate 3;Ras-related C3 botulinum toxin substrate 1,RAC2_HUMAN;RAC3_HUMAN;RAC1_HUMAN,-1.652353966,-2.411347915,-2.33684522,-0.900236119,-2.408936994,-1.175292787,-4.774975773,-2.481701243,-3.67723826,-1.472469395,-2.15948504,-3.69275555,-3.865640464
P15169,P15169,0.008564648,CPN1,Carboxypeptidase N catalytic chain,CBPN_HUMAN,-0.562084676,-0.902335583,-1.607900315,0.010901607,-0.007544613,-0.262183137,-1.243771219,-0.27810647,-0.794037257,-1.006355764,-1.218423209,-3.676350196,-1.342574542
P15814,P15814,0.008555012,IGLL1,Immunoglobulin lambda-like polypeptide 1,IGLL1_HUMAN,7.653176529,7.429012973,9.550069679,9.097182475,7.48507742,7.147866444,7.926437733,7.863211033,5.949222579,8.061595081,6.973217615,7.014211391,7.626252995
P15924,P15924,0.039699363,DSP,Desmoplakin,DESP_HUMAN,-1.853409691,-3.534884466,-4.520579508,-4.667452587,-0.992233305,-1.862744233,-4.293722381,-1.885139173,-3.658046349,-3.291077765,-2.970604949,-2.249704964,-0.607824772
P16035,P16035,0.133319094,TIMP2,Metalloproteinase inhibitor 2,TIMP2_HUMAN,-0.986756116,-1.94601595,-0.977249465,0.369158326,-2.55308404,-1.040594442,-2.353035617,-0.770167143,-3.867682045,-0.356374071,-4.731302675,-4.290234928,-3.487305686
P16070,P16070,0.013902286,CD44,CD44 antigen,CD44_HUMAN,-3.227285353,-3.468692014,-3.084112784,-2.523212127,-2.66141403,-4.333592464,-5.175815524,-3.773275351,-4.825747996,-6.534341741,-7.656616935,-5.170582585,-4.576019224
P16109,P16109,0.121344952,SELP,P-selectin,LYAM3_HUMAN,-1.955989468,1.805725472,-0.127270488,-2.099342179,-1.659961129,-2.646680596,-5.378909892,-2.117850182,-5.027717517,-1.695872259,-2.234001754,-4.018697906,-4.248962178
P16112,P16112,0.180878634,ACAN,Aggrecan core protein,PGCA_HUMAN,-0.087589542,-0.833855746,0.403779055,-4.361997479,-4.529605041,-0.942138568,-2.385437127,-4.27207366,-0.794037257,-4.30065931,-0.651254123,-2.93205739,-0.219279994
P16152,P16152,0.176591891,CBR1,Carbonyl reductase [NADPH] 1,CBR1_HUMAN,1.365479827,-4.101149506,3.199700681,-2.92831814,-1.823094364,0.240746447,1.544320805,3.338147345,2.323505137,-0.940818007,3.561920404,1.988469518,3.142532445
P16233,P16233,0.006167003,PNLIP,Pancreatic triacylglycerol lipase,LIPP_HUMAN,-3.953264459,-0.674894819,-2.156177109,-2.615973485,-0.401541193,-3.563877335,-2.596626256,-1.302133361,-3.67723826,-2.621426873,-1.435665126,-4.458556852,-2.921712573
P16284,P16284,0.107804624,PECAM1,Platelet endothelial cell adhesion molecule,PECA1_HUMAN,-0.545092241,-0.889349343,0.755768322,-1.93088126,-2.045639031,0.113555883,1.301630682,1.143436443,-0.103484324,0.035738438,-0.113106548,0.453268504,0.043727
